날짜,최고기온,최저기온,평균기온,강수량,지역
2024-12-20,5.3,-2.1,1.4,0.4,서울특별시
2024-12-21,1.9,-4.7,-0.7,2.9,서울특별시
2024-12-22,1.0,-7.7,-3.4,0.0,서울특별시
2024-12-23,6.7,-5.0,0.3,0.0,서울특별시
2024-12-24,5.1,-4.3,-0.4,0.0,서울특별시
2024-12-25,6.5,-1.1,2.7,0.1,서울특별시
2024-12-26,4.2,-4.8,0.1,0.0,서울특별시
2024-12-27,1.8,-5.9,-2.6,0.0,서울특별시
2024-12-28,1.1,-6.7,-3.0,0.0,서울특별시
2024-12-29,6.1,-4.2,1.1,0.0,서울특별시
2024-12-30,10.1,1.9,5.5,0.0,서울특별시
2024-12-31,4.9,-2.0,0.6,0.0,서울특별시
2025-01-01,8.9,-2.5,2.6,0.0,서울특별시
2025-01-02,6.0,-2.9,0.5,0.0,서울특별시
2025-01-03,3.2,-5.1,-1.1,0.0,서울특별시
2025-01-04,5.7,-5.4,-0.1,0.0,서울특별시
2025-01-05,2.5,-0.7,1.2,6.7,서울특별시
2025-01-06,3.4,-3.0,1.0,3.0,서울특별시
2025-01-07,1.5,-5.7,-2.6,0.1,서울특별시
2025-01-08,0.2,-6.1,-3.4,0.0,서울특별시
2025-01-09,-6.1,-11.6,-9.7,0.0,서울특별시
2025-01-10,-1.7,-12.2,-7.3,0.0,서울특별시
2025-01-11,0.4,-9.5,-5.1,0.0,서울특별시
2025-01-12,2.5,-8.2,-3.4,0.0,서울특별시
2025-01-13,4.1,-5.6,-0.4,1.3,서울특별시
2025-01-14,5.2,-1.7,2.3,0.1,서울특별시
2025-01-15,-0.5,-5.3,-3.5,0.0,서울특별시
2025-01-16,2.8,-4.9,-0.5,0.0,서울특별시
2025-01-17,5.6,-4.9,-0.5,0.0,서울특별시
2025-01-18,7.5,-4.0,1.0,0.0,서울특별시
2025-01-19,9.0,-1.2,3.8,0.0,서울특별시
2025-01-20,7.5,0.9,3.9,0.0,서울특별시
2025-01-21,6.3,-1.0,2.4,0.0,서울특별시
2025-01-22,7.7,0.5,3.6,0.0,서울특별시
2025-01-23,7.7,-2.4,2.0,0.0,서울특별시
2025-01-24,10.6,-2.7,3.1,0.0,서울특별시
2025-01-25,11.4,1.2,5.2,0.0,서울특별시
2025-01-26,7.5,1.8,4.6,0.0,서울특별시
2025-01-27,5.1,-2.7,0.2,5.6,서울특별시
2025-01-28,-2.5,-5.3,-3.9,0.1,서울특별시
2025-01-29,-1.3,-6.4,-4.6,0.2,서울특별시
2025-01-30,-1.0,-7.5,-3.8,0.0,서울특별시
2025-01-31,0.7,-2.6,-0.8,2.4,서울특별시
2025-02-01,7.9,-2.0,1.6,0.0,서울특별시
2025-02-02,6.8,-2.5,1.5,0.0,서울특별시
2025-02-03,0.6,-8.2,-4.1,0.0,서울특별시
2025-02-04,-5.3,-11.5,-9.0,0.0,서울특별시
2025-02-05,-3.7,-11.8,-8.6,0.0,서울특별시
2025-02-06,-0.2,-11.5,-5.6,2.3,서울특별시
2025-02-07,-4.7,-10.7,-8.0,0.4,서울특별시
2025-02-08,-3.4,-11.5,-7.9,0.0,서울특별시
2025-02-09,1.7,-9.6,-4.7,0.0,서울특별시
2025-02-10,2.6,-7.5,-2.6,0.0,서울특별시
2025-02-11,7.0,-5.7,0.5,0.0,서울특별시
2025-02-12,2.5,-2.9,0.5,2.5,서울특별시
2025-02-13,6.1,-5.8,0.2,0.0,서울특별시
2025-02-14,10.1,-1.6,3.7,0.0,서울특별시
2025-02-15,7.8,0.4,4.1,0.0,서울특별시
2025-02-16,9.7,0.4,4.3,0.0,서울특별시
2025-02-17,3.5,-3.4,-0.3,0.0,서울특별시
2025-02-18,2.6,-5.2,-2.3,0.0,서울특별시
2025-02-19,1.2,-5.8,-3.0,0.0,서울특별시
2025-02-20,1.9,-6.5,-2.9,0.0,서울특별시
2025-02-21,2.6,-6.4,-2.5,0.0,서울특별시
2025-02-22,2.7,-5.6,-2.3,0.0,서울특별시
2025-02-23,0.5,-6.5,-3.6,0.0,서울특별시
2025-02-24,4.7,-6.3,-1.3,0.0,서울특별시
2025-02-25,6.1,-3.1,2.1,0.0,서울특별시
2025-02-26,9.1,0.7,3.7,0.0,서울특별시
2025-02-27,14.2,-2.0,5.8,0.0,서울특별시
2025-02-28,13.7,3.7,7.8,0.0,서울특별시
2025-03-01,13.0,3.4,8.5,0.6,서울특별시
2025-03-02,15.6,2.2,8.3,11.8,서울특별시
2025-03-03,7.1,1.0,3.1,10.4,서울특별시
2025-03-04,3.4,0.9,2.5,4.0,서울특별시
2025-03-05,9.2,2.3,4.8,0.0,서울특별시
2025-03-06,10.4,-0.4,4.8,0.0,서울특별시
2025-03-07,11.1,0.0,5.3,0.0,서울특별시
2025-03-08,11.2,2.8,5.8,0.0,서울특별시
2025-03-09,13.5,1.2,6.9,0.0,서울특별시
2025-03-10,14.9,2.4,8.0,0.0,서울특별시
2025-03-11,16.6,2.9,9.4,0.0,서울특별시
2025-03-12,11.8,6.7,8.5,0.0,서울특별시
2025-03-13,15.0,3.2,8.9,0.0,서울특별시
2025-03-14,20.1,5.0,12.4,0.0,서울특별시
2025-03-15,17.2,10.0,12.6,0.0,서울특별시
2025-03-16,10.1,1.3,4.9,0.8,서울특별시
2025-03-17,6.8,-1.3,2.5,0.4,서울특별시
2025-03-18,5.6,0.3,2.1,9.9,서울특별시
2025-03-19,7.3,-1.9,2.4,0.0,서울특별시
2025-03-20,15.0,2.2,8.2,0.0,서울특별시
2025-03-21,18.7,7.9,11.6,0.0,서울특별시
2025-03-22,19.9,6.1,12.8,0.0,서울특별시
2025-03-23,24.0,7.1,15.2,0.0,서울특별시
2025-03-24,21.3,11.7,15.5,0.0,서울특별시
2025-03-25,21.4,8.4,12.7,0.0,서울특별시
2025-03-26,23.9,6.0,15.5,0.0,서울특별시
2025-03-27,18.6,7.1,13.7,0.3,서울특별시
2025-03-28,11.8,3.1,6.5,0.0,서울특별시
2025-03-29,6.7,0.6,3.3,0.0,서울특별시
2025-03-30,7.6,-1.8,3.3,0.0,서울특별시
2025-03-31,14.1,1.2,7.7,0.0,서울특별시
2025-04-01,17.0,3.9,10.1,0.0,서울특별시
2025-04-02,14.4,5.2,8.9,0.0,서울특별시
2025-04-03,16.9,3.6,9.8,0.0,서울특별시
2025-04-04,16.4,6.0,10.6,0.0,서울특별시
2025-04-05,9.5,7.5,8.0,22.8,서울특별시
2025-04-06,15.7,6.9,10.3,0.0,서울특별시
2025-04-07,20.1,5.5,13.5,0.0,서울특별시
2025-04-08,18.9,10.7,13.8,0.0,서울특별시
2025-04-09,18.0,8.4,12.7,0.8,서울특별시
2025-04-10,19.1,8.8,13.2,0.0,서울특별시
2025-04-11,24.2,8.1,16.2,0.0,서울특별시
2025-04-12,22.5,1.4,12.9,15.4,서울특별시
2025-04-13,8.2,1.1,5.5,4.2,서울특별시
2025-04-14,6.0,2.6,4.4,7.4,서울특별시
2025-04-15,14.0,2.3,8.2,0.0,서울특별시
2025-04-16,21.9,6.4,14.6,0.0,서울특별시
2025-04-17,24.7,15.8,19.7,0.0,서울특별시
2025-04-18,23.7,15.4,18.6,0.0,서울특별시
2025-04-19,20.0,12.2,15.3,9.2,서울특별시
2025-04-20,24.1,9.5,16.7,0.0,서울특별시
2025-04-21,27.1,14.2,20.7,0.0,서울특별시
2025-04-22,20.4,14.2,17.8,34.8,서울특별시
2025-04-23,22.9,10.9,16.8,0.0,서울특별시
2025-04-24,19.6,10.7,14.7,0.0,서울특별시
2025-04-25,17.8,7.7,12.5,0.0,서울특별시
2025-04-26,20.0,7.2,13.8,0.0,서울특별시
2025-04-27,19.1,10.7,14.9,0.0,서울특별시
2025-04-28,20.2,10.3,15.1,0.0,서울특별시
2025-04-29,21.0,8.2,14.8,0.0,서울특별시
2025-04-30,25.8,10.0,18.4,0.0,서울특별시
2025-05-01,17.6,11.3,14.7,21.1,서울특별시
2025-05-02,18.5,8.2,13.4,0.0,서울특별시
2025-05-03,14.0,9.5,11.2,7.3,서울특별시
2025-05-04,19.9,8.2,13.7,0.0,서울특별시
2025-05-05,15.0,9.3,12.1,0.0,서울특별시
2025-05-06,19.5,8.5,14.4,0.0,서울특별시
2025-05-07,21.1,9.9,14.9,0.0,서울특별시
2025-05-08,24.9,9.7,17.4,0.0,서울특별시
2025-05-09,17.4,14.1,15.1,17.6,서울특별시
2023-09-01,25.4,22.8,24.0,117.4,부산광역시
2023-09-02,27.1,23.1,24.2,18.8,부산광역시
2023-09-03,30.7,22.8,26.3,0.0,부산광역시
2023-09-04,30.9,24.1,27.1,0.0,부산광역시
2023-09-05,31.7,23.6,26.8,0.0,부산광역시
2023-09-06,30.6,24.0,26.4,0.0,부산광역시
2023-09-07,29.6,21.7,25.3,0.0,부산광역시
2023-09-08,29.3,22.0,24.8,0.0,부산광역시
2023-09-09,28.3,20.4,24.2,0.0,부산광역시
2023-09-10,29.8,21.4,25.0,0.0,부산광역시
2023-09-11,30.1,22.9,25.9,0.0,부산광역시
2023-09-12,30.3,23.9,26.4,0.0,부산광역시
2023-09-13,30.1,23.9,26.1,9.5,부산광역시
2023-09-14,26.3,22.4,23.6,7.7,부산광역시
2023-09-15,26.8,22.8,24.7,2.2,부산광역시
2023-09-16,25.8,22.9,23.9,85.5,부산광역시
2023-09-17,26.1,22.1,24.1,59.9,부산광역시
2023-09-18,28.8,22.6,25.3,1.6,부산광역시
2023-09-19,29.5,23.2,25.6,0.0,부산광역시
2023-09-20,26.6,22.7,24.7,8.5,부산광역시
2023-09-21,26.6,19.3,21.5,9.8,부산광역시
2023-09-22,26.5,19.4,22.1,0.0,부산광역시
2023-09-23,26.3,18.4,21.7,0.0,부산광역시
2023-09-24,26.8,20.2,22.8,0.0,부산광역시
2023-09-25,29.1,20.7,23.7,0.0,부산광역시
2023-09-26,26.9,22.7,23.6,0.6,부산광역시
2023-09-27,28.8,22.2,25.1,0.0,부산광역시
2023-09-28,29.3,22.1,25.1,0.0,부산광역시
2023-09-29,28.6,20.5,24.3,0.0,부산광역시
2023-09-30,22.9,16.6,20.3,1.2,부산광역시
2023-10-01,26.0,18.2,21.0,0.0,부산광역시
2023-10-02,26.1,17.0,20.4,0.0,부산광역시
2023-10-03,22.5,17.9,19.7,0.9,부산광역시
2023-10-04,26.5,16.9,21.2,0.0,부산광역시
2023-10-05,22.7,15.4,18.4,0.0,부산광역시
2023-10-06,23.7,13.8,18.2,0.0,부산광역시
2023-10-07,23.8,16.9,19.3,2.5,부산광역시
2023-10-08,20.7,17.4,18.7,0.3,부산광역시
2023-10-09,24.1,17.4,19.6,0.0,부산광역시
2023-10-10,24.7,15.8,19.5,0.0,부산광역시
2023-10-11,24.5,16.8,19.8,0.0,부산광역시
2023-10-12,23.9,16.4,19.3,0.0,부산광역시
2023-10-13,24.1,17.1,20.2,0.0,부산광역시
2023-10-14,24.4,17.0,19.7,0.0,부산광역시
2023-10-15,23.7,13.9,18.4,0.0,부산광역시
2023-10-16,24.0,14.8,18.7,0.0,부산광역시
2023-10-17,22.8,11.9,16.7,0.0,부산광역시
2023-10-18,23.4,13.6,18.6,0.0,부산광역시
2023-10-19,23.4,16.7,19.5,0.0,부산광역시
2023-10-20,19.6,11.4,14.8,0.5,부산광역시
2023-10-21,18.7,8.8,13.7,0.0,부산광역시
2023-10-22,20.1,11.8,15.0,0.0,부산광역시
2023-10-23,23.0,13.0,17.4,0.0,부산광역시
2023-10-24,22.9,14.5,17.2,0.0,부산광역시
2023-10-25,24.2,14.6,18.5,0.0,부산광역시
2023-10-26,24.2,16.3,19.5,0.0,부산광역시
2023-10-27,22.9,14.0,17.0,0.0,부산광역시
2023-10-28,22.0,12.5,16.6,0.0,부산광역시
2023-10-29,22.6,13.2,16.6,0.0,부산광역시
2023-10-30,23.0,13.0,17.1,0.0,부산광역시
2023-10-31,24.6,14.4,18.4,0.0,부산광역시
2023-11-01,23.2,15.5,18.8,0.0,부산광역시
2023-11-02,25.4,17.2,20.2,0.0,부산광역시
2023-11-03,25.7,18.3,20.7,0.0,부산광역시
2023-11-04,24.3,18.3,19.8,3.6,부산광역시
2023-11-05,23.1,17.9,20.4,0.0,부산광역시
2023-11-06,21.9,13.1,18.7,11.5,부산광역시
2023-11-07,18.3,10.2,13.3,0.0,부산광역시
2023-11-08,20.9,8.1,14.5,0.0,부산광역시
2023-11-09,22.2,13.1,17.8,0.0,부산광역시
2023-11-10,18.1,7.9,13.9,1.4,부산광역시
2023-11-11,16.4,5.3,9.6,0.0,부산광역시
2023-11-12,11.4,3.8,6.7,0.0,부산광역시
2023-11-13,12.5,2.3,6.5,0.0,부산광역시
2023-11-14,15.3,3.1,8.8,0.0,부산광역시
2023-11-15,16.1,7.5,10.6,0.0,부산광역시
2023-11-16,14.2,7.0,9.9,11.7,부산광역시
2023-11-17,12.3,4.0,7.2,0.0,부산광역시
2023-11-18,10.7,-0.7,4.6,0.3,부산광역시
2023-11-19,13.7,3.6,9.2,0.0,부산광역시
2023-11-20,16.7,7.9,11.0,0.0,부산광역시
2023-11-21,17.4,7.8,12.6,0.0,부산광역시
2023-11-22,19.8,10.9,14.9,0.0,부산광역시
2023-11-23,20.5,12.5,16.2,0.0,부산광역시
2023-11-24,12.5,1.4,6.1,0.0,부산광역시
2023-11-25,10.6,-0.9,4.3,0.0,부산광역시
2023-11-26,12.4,4.6,8.0,0.0,부산광역시
2023-11-27,15.6,6.9,11.4,0.0,부산광역시
2023-11-28,12.8,5.2,8.6,0.0,부산광역시
2023-11-29,9.2,3.8,6.9,0.0,부산광역시
2023-11-30,7.5,0.0,2.6,0.0,부산광역시
2023-12-01,7.4,-1.7,2.4,0.0,부산광역시
2023-12-02,10.3,-1.1,5.2,0.0,부산광역시
2023-12-03,12.8,4.9,7.9,0.0,부산광역시
2023-12-04,13.4,4.5,8.6,0.0,부산광역시
2023-12-05,16.3,5.4,10.5,0.0,부산광역시
2023-12-06,14.8,6.2,11.1,0.7,부산광역시
2023-12-07,12.8,6.3,9.4,0.0,부산광역시
2023-12-08,17.9,8.5,14.6,0.0,부산광역시
2023-12-09,20.7,14.1,16.3,0.0,부산광역시
2023-12-10,19.9,11.6,15.0,0.0,부산광역시
2023-12-11,16.0,13.4,14.4,46.2,부산광역시
2023-12-12,13.7,8.8,9.9,0.0,부산광역시
2023-12-13,16.1,7.5,11.0,0.0,부산광역시
2023-12-14,13.1,10.4,11.9,32.8,부산광역시
2023-12-15,18.0,8.5,13.0,17.8,부산광역시
2023-12-16,8.7,-1.8,3.8,3.1,부산광역시
2023-12-17,1.0,-5.1,-2.7,0.0,부산광역시
2023-12-18,3.1,-5.4,-1.3,0.0,부산광역시
2023-12-19,5.9,-1.9,1.9,0.0,부산광역시
2023-12-20,4.9,-4.4,0.7,0.0,부산광역시
2023-12-21,-0.3,-7.4,-4.5,0.0,부산광역시
2023-12-22,-0.5,-8.1,-4.7,0.0,부산광역시
2023-12-23,3.2,-5.8,-1.5,0.0,부산광역시
2023-12-24,6.9,-1.5,2.0,0.0,부산광역시
2023-12-25,7.0,-1.7,2.2,0.0,부산광역시
2023-12-26,9.6,0.4,4.5,0.0,부산광역시
2023-12-27,12.8,3.9,7.2,0.0,부산광역시
2023-12-28,13.1,4.3,8.0,0.0,부산광역시
2023-12-29,11.8,1.6,6.1,0.0,부산광역시
2023-12-30,13.2,3.3,8.2,2.2,부산광역시
2023-12-31,12.3,4.5,8.1,0.0,부산광역시
2024-01-01,13.2,4.0,7.3,0.0,부산광역시
2024-01-02,12.6,6.0,8.6,0.0,부산광역시
2024-01-03,9.0,3.3,5.6,0.0,부산광역시
2024-01-04,10.3,1.3,5.2,0.0,부산광역시
2024-01-05,13.5,4.8,8.6,0.0,부산광역시
2024-01-06,11.6,3.7,7.0,0.0,부산광역시
2024-01-07,5.9,-1.1,2.2,0.0,부산광역시
2024-01-08,7.3,-4.0,0.8,0.0,부산광역시
2024-01-09,6.6,-0.3,3.8,4.0,부산광역시
2024-01-10,10.2,1.8,5.3,0.5,부산광역시
2024-01-11,10.4,3.1,5.4,0.0,부산광역시
2024-01-12,11.4,2.7,6.7,0.0,부산광역시
2024-01-13,10.3,1.4,4.6,0.0,부산광역시
2024-01-14,13.8,2.2,9.1,0.0,부산광역시
2024-01-15,10.8,2.2,5.3,0.0,부산광역시
2024-01-16,11.7,-0.3,4.9,0.0,부산광역시
2024-01-17,12.6,3.8,8.9,0.0,부산광역시
2024-01-18,14.2,7.2,10.9,14.0,부산광역시
2024-01-19,9.0,6.5,7.1,0.0,부산광역시
2024-01-20,8.3,5.8,7.0,20.0,부산광역시
2024-01-21,11.5,5.7,7.5,0.3,부산광역시
2024-01-22,6.2,-4.9,1.1,0.1,부산광역시
2024-01-23,0.6,-7.3,-4.6,0.0,부산광역시
2024-01-24,2.9,-6.9,-2.8,0.0,부산광역시
2024-01-25,4.8,-6.8,-1.4,0.0,부산광역시
2024-01-26,8.9,-2.3,2.6,0.0,부산광역시
2024-01-27,10.4,-0.5,4.3,0.0,부산광역시
2024-01-28,8.3,0.9,4.2,0.0,부산광역시
2024-01-29,9.8,1.1,4.7,0.0,부산광역시
2024-01-30,13.0,0.8,7.0,0.0,부산광역시
2024-01-31,14.9,6.5,9.8,1.7,부산광역시
2024-02-01,10.3,4.8,7.6,3.1,부산광역시
2024-02-02,10.3,4.0,6.2,0.3,부산광역시
2024-02-03,10.1,5.0,6.7,4.0,부산광역시
2024-02-04,11.6,5.4,7.7,3.8,부산광역시
2024-02-05,8.1,4.1,6.4,11.8,부산광역시
2024-02-06,8.5,3.3,5.1,0.0,부산광역시
2024-02-07,10.6,1.5,5.0,0.0,부산광역시
2024-02-08,10.7,1.3,5.5,0.0,부산광역시
2024-02-09,11.6,3.6,6.2,0.0,부산광역시
2024-02-10,11.3,0.6,5.1,0.0,부산광역시
2024-02-11,9.9,1.8,5.4,0.0,부산광역시
2024-02-12,11.8,1.4,6.5,0.0,부산광역시
2024-02-13,16.6,6.0,11.9,0.0,부산광역시
2024-02-14,15.8,12.1,14.1,8.0,부산광역시
2024-02-15,18.9,5.5,12.3,0.5,부산광역시
2024-02-16,11.9,2.5,6.4,0.0,부산광역시
2024-02-17,13.6,3.5,8.2,0.0,부산광역시
2024-02-18,15.5,5.3,11.1,15.0,부산광역시
2024-02-19,19.8,12.9,16.0,63.5,부산광역시
2024-02-20,15.1,7.0,9.0,3.5,부산광역시
2024-02-21,8.1,5.7,6.7,6.7,부산광역시
2024-02-22,5.8,3.4,4.5,3.1,부산광역시
2024-02-23,7.3,3.0,4.3,0.0,부산광역시
2024-02-24,8.3,2.8,4.9,0.0,부산광역시
2024-02-25,10.9,3.9,6.7,2.9,부산광역시
2024-02-26,12.5,2.9,6.3,0.0,부산광역시
2024-02-27,7.6,3.2,4.8,0.0,부산광역시
2024-02-28,13.0,2.7,7.6,0.0,부산광역시
2024-02-29,7.9,4.0,6.0,10.9,부산광역시
2024-03-01,6.7,-1.9,2.7,0.0,부산광역시
2024-03-02,6.8,-5.0,1.0,0.0,부산광역시
2024-03-03,11.8,2.5,6.9,0.0,부산광역시
2024-03-04,15.3,5.1,9.9,0.0,부산광역시
2024-03-05,11.1,6.8,7.9,8.5,부산광역시
2024-03-06,11.8,5.4,7.9,0.0,부산광역시
2024-03-07,11.5,4.3,7.4,0.0,부산광역시
2024-03-08,11.8,2.0,5.9,0.0,부산광역시
2024-03-09,9.4,-0.3,4.3,0.0,부산광역시
2024-03-10,13.1,2.4,7.7,0.0,부산광역시
2024-03-11,12.6,5.1,9.1,4.0,부산광역시
2024-03-12,14.0,4.9,8.0,3.3,부산광역시
2024-03-13,12.9,3.9,8.6,0.0,부산광역시
2024-03-14,17.2,6.0,10.7,0.0,부산광역시
2024-03-15,17.6,8.3,13.3,0.0,부산광역시
2024-03-16,19.9,9.9,14.8,0.0,부산광역시
2024-03-17,21.6,9.0,14.8,0.0,부산광역시
2024-03-18,14.4,5.8,10.1,0.0,부산광역시
2024-03-19,15.5,6.3,11.0,0.0,부산광역시
2024-03-20,12.6,4.2,7.5,0.0,부산광역시
2024-03-21,13.0,1.7,7.0,0.0,부산광역시
2024-03-22,15.2,6.5,11.6,11.0,부산광역시
2024-03-23,20.5,12.3,16.1,0.7,부산광역시
2024-03-24,13.6,10.1,11.3,3.7,부산광역시
2024-03-25,12.4,8.7,10.5,9.4,부산광역시
2024-03-26,12.9,6.2,8.8,9.8,부산광역시
2024-03-27,14.9,5.0,10.1,0.0,부산광역시
2024-03-28,14.0,10.4,11.8,51.6,부산광역시
2024-03-29,16.5,9.2,12.9,0.0,부산광역시
2024-03-30,17.6,8.1,13.7,0.0,부산광역시
2024-03-31,17.5,10.8,13.1,0.0,부산광역시
2024-04-01,19.4,9.9,14.6,0.0,부산광역시
2024-04-02,19.6,12.3,15.9,4.9,부산광역시
2024-04-03,14.4,11.3,13.0,58.1,부산광역시
2024-04-04,17.9,11.1,13.2,0.0,부산광역시
2024-04-05,17.8,10.7,13.5,0.0,부산광역시
2024-04-06,20.2,10.2,14.3,0.0,부산광역시
2024-04-07,21.8,12.5,17.1,0.0,부산광역시
2024-04-08,22.0,13.6,17.3,0.0,부산광역시
2024-04-09,19.0,8.9,13.5,0.0,부산광역시
2024-04-10,17.4,8.2,12.3,0.0,부산광역시
2024-04-11,20.1,10.9,14.6,0.0,부산광역시
2024-04-12,22.4,12.2,16.8,0.0,부산광역시
2024-04-13,23.3,13.4,17.9,0.0,부산광역시
2024-04-14,24.0,13.5,18.6,0.0,부산광역시
2024-04-15,17.9,15.6,16.3,29.6,부산광역시
2024-04-16,21.2,15.0,17.4,0.0,부산광역시
2024-04-17,21.5,13.9,17.1,0.0,부산광역시
2024-04-18,22.1,13.3,17.1,0.0,부산광역시
2024-04-19,23.2,13.5,17.9,0.0,부산광역시
2024-04-20,18.1,13.1,15.5,18.0,부산광역시
2024-04-21,17.7,14.5,15.8,2.1,부산광역시
2024-04-22,17.8,13.8,15.3,0.0,부산광역시
2024-04-23,19.4,12.2,14.7,6.8,부산광역시
2024-04-24,19.6,11.8,15.2,0.0,부산광역시
2024-04-25,23.9,12.2,17.1,0.0,부산광역시
2024-04-26,20.8,14.5,16.5,0.0,부산광역시
2024-04-27,22.6,13.6,18.1,0.0,부산광역시
2024-04-28,23.9,14.8,18.7,0.0,부산광역시
2024-04-29,15.8,13.9,14.6,47.3,부산광역시
2024-04-30,20.1,14.1,16.3,0.0,부산광역시
2024-05-01,17.5,11.4,14.1,0.0,부산광역시
2024-05-02,19.4,10.5,14.7,0.0,부산광역시
2024-05-03,22.3,11.8,17.0,0.0,부산광역시
2024-05-04,23.8,12.3,19.2,0.0,부산광역시
2024-05-05,20.3,16.8,18.3,53.1,부산광역시
2024-05-06,22.2,16.7,18.3,48.3,부산광역시
2024-05-07,20.6,12.0,14.9,5.8,부산광역시
2024-05-08,17.8,10.4,13.4,0.0,부산광역시
2024-05-09,20.0,9.6,15.7,0.0,부산광역시
2024-05-10,24.3,14.9,19.0,0.0,부산광역시
2024-05-11,21.7,16.4,18.8,0.5,부산광역시
2024-05-12,23.1,16.2,18.8,26.6,부산광역시
2024-05-13,22.9,14.0,17.9,0.0,부산광역시
2024-05-14,25.2,13.1,19.0,0.0,부산광역시
2024-05-15,24.0,11.5,18.8,0.9,부산광역시
2024-05-16,23.3,10.3,16.9,0.0,부산광역시
2024-05-17,23.2,15.2,18.9,0.0,부산광역시
2024-05-18,24.2,16.0,20.1,0.0,부산광역시
2024-05-19,28.2,16.5,20.4,0.0,부산광역시
2024-05-20,28.7,16.8,21.0,0.0,부산광역시
2024-05-21,22.7,15.6,18.3,0.0,부산광역시
2024-05-22,24.8,14.8,18.9,0.0,부산광역시
2024-05-23,26.1,18.7,22.6,0.0,부산광역시
2024-05-24,25.0,17.3,21.0,0.0,부산광역시
2024-05-25,23.0,16.6,19.2,0.0,부산광역시
2024-05-26,24.0,15.5,19.8,9.9,부산광역시
2024-05-27,26.7,19.8,22.1,2.2,부산광역시
2024-05-28,25.7,15.9,20.3,0.0,부산광역시
2024-05-29,23.4,14.1,19.1,0.0,부산광역시
2024-05-30,24.4,17.1,19.8,0.3,부산광역시
2024-05-31,24.3,17.3,20.3,0.8,부산광역시
2024-06-01,26.4,18.0,21.4,0.0,부산광역시
2024-06-02,23.0,16.8,19.6,0.0,부산광역시
2024-06-03,21.9,16.2,18.6,0.0,부산광역시
2024-06-04,23.6,15.1,18.8,0.0,부산광역시
2024-06-05,24.1,14.9,19.6,0.0,부산광역시
2024-06-06,23.9,17.8,20.3,0.0,부산광역시
2024-06-07,26.0,17.4,21.8,0.0,부산광역시
2024-06-08,23.0,18.5,19.8,34.6,부산광역시
2024-06-09,22.9,18.4,20.2,5.8,부산광역시
2024-06-10,26.6,19.5,21.5,0.0,부산광역시
2024-06-11,27.6,19.5,22.7,0.0,부산광역시
2024-06-12,28.7,20.7,23.8,0.0,부산광역시
2024-06-13,30.5,21.0,24.9,0.0,부산광역시
2024-06-14,28.4,20.1,24.6,0.0,부산광역시
2024-06-15,30.0,21.8,25.8,3.6,부산광역시
2024-06-16,30.5,21.3,24.8,0.0,부산광역시
2024-06-17,26.7,21.2,23.8,0.0,부산광역시
2024-06-18,30.3,19.8,25.0,0.0,부산광역시
2024-06-19,32.1,21.9,25.1,0.0,부산광역시
2024-06-20,25.3,21.2,22.9,0.2,부산광역시
2024-06-21,28.2,21.4,24.0,0.0,부산광역시
2024-06-22,24.1,22.2,23.1,42.0,부산광역시
2024-06-23,26.8,22.9,24.1,0.1,부산광역시
2024-06-24,26.6,21.2,23.4,0.0,부산광역시
2024-06-25,26.8,20.2,23.2,0.0,부산광역시
2024-06-26,27.2,20.9,23.5,0.0,부산광역시
2024-06-27,23.9,19.7,21.8,1.5,부산광역시
2024-06-28,27.0,20.1,23.5,1.4,부산광역시
2024-06-29,25.6,21.3,23.1,68.9,부산광역시
2024-06-30,24.5,21.2,23.5,15.6,부산광역시
2024-07-01,27.5,21.6,24.2,0.1,부산광역시
2024-07-02,24.9,22.1,23.6,34.8,부산광역시
2024-07-03,28.6,24.0,25.2,0.6,부산광역시
2024-07-04,29.9,22.7,25.8,0.0,부산광역시
2024-07-05,28.6,22.3,24.6,3.2,부산광역시
2024-07-06,27.8,22.2,24.9,0.0,부산광역시
2024-07-07,28.8,24.1,25.8,0.0,부산광역시
2024-07-08,27.6,23.8,25.1,0.0,부산광역시
2024-07-09,27.1,23.8,25.2,1.4,부산광역시
2024-07-10,26.9,20.9,23.5,32.5,부산광역시
2024-07-11,25.4,21.0,22.7,0.0,부산광역시
2024-07-12,29.8,20.8,24.1,0.0,부산광역시
2024-07-13,27.9,21.8,24.5,0.5,부산광역시
2024-07-14,24.4,21.9,22.8,54.9,부산광역시
2024-07-15,27.3,22.0,23.9,4.5,부산광역시
2024-07-16,24.1,22.5,23.3,43.7,부산광역시
2024-07-17,28.5,23.2,25.6,0.0,부산광역시
2024-07-18,26.6,24.5,25.5,1.1,부산광역시
2024-07-19,27.5,23.6,25.2,6.5,부산광역시
2024-07-20,30.7,24.4,27.2,0.0,부산광역시
2024-07-21,32.8,25.7,28.2,0.1,부산광역시
2024-07-22,30.5,25.2,28.0,0.0,부산광역시
2024-07-23,31.1,26.8,28.3,0.7,부산광역시
2024-07-24,27.4,22.1,24.8,176.3,부산광역시
2024-07-25,32.0,24.4,28.2,1.5,부산광역시
2024-07-26,32.3,26.3,28.8,0.0,부산광역시
2024-07-27,31.8,27.0,28.8,0.0,부산광역시
2024-07-28,32.1,27.0,29.2,0.0,부산광역시
2024-07-29,32.5,26.4,29.1,0.0,부산광역시
2024-07-30,32.3,26.1,29.4,0.0,부산광역시
2024-07-31,32.9,27.3,29.7,0.0,부산광역시
